[2025/05/29 10:47:39] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:22:31] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:22:31] - 0.26 	 0.25 	 7.66 	 190      	 0.0522 	 0.9209

[2025/05/29 14:22:40] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:22:40] - 0.26 	 0.26 	 7.68 	 197      	 0.0557 	 0.9210

[2025/05/29 14:22:49] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:22:49] - 0.26 	 0.27 	 7.73 	 202      	 0.0497 	 0.9200

[2025/05/29 14:22:58] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:22:58] - 0.26 	 0.28 	 7.69 	 210      	 0.0476 	 0.9168

[2025/05/29 14:23:07] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:23:07] - 0.26 	 0.29 	 7.72 	 216      	 0.0423 	 0.9164

[2025/05/29 14:23:16] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:23:16] - 0.26 	 0.30 	 7.75 	 228      	 0.0463 	 0.9132

[2025/05/29 14:23:24] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:23:24] - 0.26 	 0.31 	 7.79 	 237      	 0.0208 	 0.9121

[2025/05/29 14:23:33] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:23:33] - 0.26 	 0.32 	 7.73 	 245      	 0.0181 	 0.9118

[2025/05/29 14:23:42] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:23:42] - 0.26 	 0.33 	 7.81 	 257      	 0.0192 	 0.9111

[2025/05/29 14:23:51] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:23:51] - 0.26 	 0.34 	 7.75 	 266      	 0.0172 	 0.9104

[2025/05/29 14:24:00] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:24:00] - 0.26 	 0.35 	 7.79 	 286      	 0.0171 	 0.9057

[2025/05/29 14:24:08] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:24:08] - 0.27 	 0.20 	 7.64 	 157      	 0.1074 	 0.9218

[2025/05/29 14:24:17] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:24:17] - 0.27 	 0.21 	 7.69 	 162      	 0.0914 	 0.9229

[2025/05/29 14:24:26] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:24:26] - 0.27 	 0.22 	 7.65 	 168      	 0.0846 	 0.9229

[2025/05/29 14:24:35] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:24:35] - 0.27 	 0.23 	 7.65 	 174      	 0.0683 	 0.9235

[2025/05/29 14:24:43] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:24:43] - 0.27 	 0.24 	 7.66 	 184      	 0.0706 	 0.9221

[2025/05/29 14:24:52] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:24:52] - 0.27 	 0.25 	 7.65 	 190      	 0.0702 	 0.9186

[2025/05/29 14:25:01] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:25:01] - 0.27 	 0.26 	 7.68 	 204      	 0.0743 	 0.9147

[2025/05/29 14:25:10] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:25:10] - 0.27 	 0.27 	 7.70 	 209      	 0.0736 	 0.9140

[2025/05/29 14:25:18] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:25:18] - 0.27 	 0.28 	 7.71 	 213      	 0.0669 	 0.9145

[2025/05/29 14:25:27] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:25:27] - 0.27 	 0.29 	 7.77 	 217      	 0.0657 	 0.9145

[2025/05/29 14:25:36] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:25:36] - 0.27 	 0.30 	 7.73 	 225      	 0.0680 	 0.9134

[2025/05/29 14:25:45] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:25:45] - 0.27 	 0.31 	 7.85 	 233      	 0.0627 	 0.9136

[2025/05/29 14:25:54] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:25:54] - 0.27 	 0.32 	 7.75 	 247      	 0.0594 	 0.9118

[2025/05/29 14:26:03] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:26:03] - 0.27 	 0.33 	 7.82 	 254      	 0.0586 	 0.9115

[2025/05/29 14:26:11] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:26:11] - 0.27 	 0.34 	 7.82 	 267      	 0.0561 	 0.9094

[2025/05/29 14:26:20] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:26:20] - 0.27 	 0.35 	 7.76 	 283      	 0.0192 	 0.9082

[2025/05/29 14:43:01] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:43:01] - mask_values.txt 	 0.26 	 12.64 	 216      	 0.0390 	 0.9227

